,img_name,img_source,fire,pos_y,pos_x,wind_direction,wind_strength
2515,2515-740937_sat_71,DeepGlobe,False,,,,
2516,2516-739760_sat_88,DeepGlobe,False,,,,
2517,2517-b254,RSSCN7,False,,,,
2518,2518-b303,RSSCN7,False,,,,
2519,2519-981852_sat_43,DeepGlobe,False,,,,
2520,2520-810749_sat_36,DeepGlobe,False,,,,
2521,2521-925425_sat_37,DeepGlobe,False,,,,
2522,2522-e117,RSSCN7,False,,,,
2523,2523-634717_sat_62,DeepGlobe,False,,,,
2524,2524-296279_sat_13,DeepGlobe,False,,,,
2525,2525-935318_sat_63,DeepGlobe,False,,,,
2526,2526-897901_sat_14,DeepGlobe,False,,,,
2527,2527-b103,RSSCN7,False,,,,
2528,2528-351271_sat_45,DeepGlobe,False,,,,
2529,2529-725646_sat_12,DeepGlobe,False,,,,
2530,2530-736869_sat_58,DeepGlobe,False,,,,
2531,2531-a171,RSSCN7,False,,,,
2532,2532-242583_sat_14,DeepGlobe,False,,,,
2533,2533-226788_sat_36,DeepGlobe,False,,,,
2534,2534-877160_sat_66,DeepGlobe,False,,,,
2535,2535-351271_sat_77,DeepGlobe,False,,,,
2536,2536-634717_sat_74,DeepGlobe,False,,,,
2537,2537-d193,RSSCN7,False,,,,
2538,2538-277900_sat_05,DeepGlobe,False,,,,
2539,2539-156574_sat_01,DeepGlobe,False,,,,
2540,2540-978039_sat_51,DeepGlobe,False,,,,
2541,2541-7906_sat_17,DeepGlobe,False,,,,
2542,2542-20187_sat_25,DeepGlobe,False,,,,
2543,2543-603617_sat_81,DeepGlobe,False,,,,
2544,2544-698628_sat_34,DeepGlobe,False,,,,
2545,2545-428597_sat_73,DeepGlobe,False,,,,
2546,2546-27460_sat_63,DeepGlobe,False,,,,
2547,2547-3484_sat_63,DeepGlobe,False,,,,
2548,2548-897901_sat_26,DeepGlobe,False,,,,
2549,2549-b022,RSSCN7,False,,,,
2550,2550-b193,RSSCN7,False,,,,
2551,2551-774779_sat_65,DeepGlobe,False,,,,
2552,2552-778804_sat_82,DeepGlobe,False,,,,
2553,2553-392711_sat_17,DeepGlobe,False,,,,
2554,2554-d390,RSSCN7,False,,,,
2555,2555-334677_sat_76,DeepGlobe,False,,,,
2556,2556-255876_sat_70,DeepGlobe,False,,,,
2557,2557-619800_sat_65,DeepGlobe,False,,,,
2558,2558-b272,RSSCN7,False,,,,
2559,2559-b041,RSSCN7,False,,,,
2560,2560-277900_sat_35,DeepGlobe,False,,,,
2561,2561-e190,RSSCN7,False,,,,
2562,2562-170535_sat_72,DeepGlobe,False,,,,
2563,2563-a183,RSSCN7,False,,,,
2564,2564-b330,RSSCN7,False,,,,
2565,2565-749523_sat_88,DeepGlobe,False,,,,
2566,2566-e158,RSSCN7,False,,,,
2567,2567-296279_sat_34,DeepGlobe,False,,,,
2568,2568-119079_sat_28,DeepGlobe,False,,,,
2569,2569-71619_sat_28,DeepGlobe,False,,,,
2570,2570-226788_sat_64,DeepGlobe,False,,,,
2571,2571-a207,RSSCN7,False,,,,
2572,2572-325354_sat_57,DeepGlobe,False,,,,
2573,2573-906113_sat_84,DeepGlobe,False,,,,
2574,2574-e097,RSSCN7,False,,,,
2575,2575-570332_sat_04,DeepGlobe,False,,,,
2576,2576-888343_sat_73,DeepGlobe,False,,,,
2577,2577-a019,RSSCN7,False,,,,
2578,2578-838669_sat_64,DeepGlobe,False,,,,
2579,2579-736869_sat_43,DeepGlobe,False,,,,
2580,2580-a270,RSSCN7,False,,,,
2581,2581-827126_sat_46,DeepGlobe,False,,,,
2582,2582-533952_sat_52,DeepGlobe,False,,,,
2583,2583-986342_sat_72,DeepGlobe,False,,,,
2584,2584-325354_sat_63,DeepGlobe,False,,,,
2585,2585-7906_sat_83,DeepGlobe,False,,,,
2586,2586-b202,RSSCN7,False,,,,
2587,2587-a057,RSSCN7,False,,,,
2588,2588-170535_sat_23,DeepGlobe,False,,,,
2589,2589-443271_sat_84,DeepGlobe,False,,,,
2590,2590-a118,RSSCN7,False,,,,
2591,2591-a213,RSSCN7,False,,,,
2592,2592-570332_sat_77,DeepGlobe,False,,,,
2593,2593-749375_sat_31,DeepGlobe,False,,,,
2594,2594-644103_sat_66,DeepGlobe,False,,,,
2595,2595-830444_sat_34,DeepGlobe,False,,,,
2596,2596-888343_sat_06,DeepGlobe,False,,,,
2597,2597-72807_sat_33,DeepGlobe,False,,,,
2598,2598-351271_sat_40,DeepGlobe,False,,,,
2599,2599-111335_sat_12,DeepGlobe,False,,,,
2600,2600-d001,RSSCN7,False,,,,
2601,2601-899693_sat_77,DeepGlobe,False,,,,
2602,2602-644103_sat_46,DeepGlobe,False,,,,
2603,2603-156574_sat_12,DeepGlobe,False,,,,
2604,2604-691384_sat_63,DeepGlobe,False,,,,
2605,2605-210473_sat_88,DeepGlobe,False,,,,
2606,2606-634717_sat_46,DeepGlobe,False,,,,
2607,2607-e131,RSSCN7,False,,,,
2608,2608-873132_sat_73,DeepGlobe,False,,,,
2609,2609-626208_sat_83,DeepGlobe,False,,,,
2610,2610-76759_sat_05,DeepGlobe,False,,,,
2611,2611-134465_sat_81,DeepGlobe,False,,,,
2612,2612-e347,RSSCN7,False,,,,
2613,2613-242583_sat_62,DeepGlobe,False,,,,
2614,2614-b069,RSSCN7,False,,,,
2615,2615-170535_sat_81,DeepGlobe,False,,,,
2616,2616-882451_sat_56,DeepGlobe,False,,,,
2617,2617-3484_sat_37,DeepGlobe,False,,,,
2618,2618-a225,RSSCN7,False,,,,
2619,2619-713813_sat_86,DeepGlobe,False,,,,
2620,2620-605764_sat_65,DeepGlobe,False,,,,
2621,2621-122104_sat_74,DeepGlobe,False,,,,
2622,2622-13415_sat_23,DeepGlobe,False,,,,
2623,2623-351271_sat_41,DeepGlobe,False,,,,
2624,2624-428597_sat_85,DeepGlobe,False,,,,
2625,2625-d283,RSSCN7,False,,,,
2626,2626-498049_sat_58,DeepGlobe,False,,,,
2627,2627-111335_sat_58,DeepGlobe,False,,,,
2628,2628-316446_sat_24,DeepGlobe,False,,,,
2629,2629-518833_sat_63,DeepGlobe,False,,,,
2630,2630-b307,RSSCN7,False,,,,
2631,2631-392711_sat_40,DeepGlobe,False,,,,
2632,2632-277900_sat_53,DeepGlobe,False,,,,
2633,2633-a379,RSSCN7,False,,,,
2634,2634-772567_sat_20,DeepGlobe,False,,,,
2635,2635-491696_sat_42,DeepGlobe,False,,,,
2636,2636-612214_sat_57,DeepGlobe,False,,,,
2637,2637-628479_sat_62,DeepGlobe,False,,,,
2638,2638-e203,RSSCN7,False,,,,
2639,2639-925425_sat_28,DeepGlobe,False,,,,
2640,2640-858771_sat_60,DeepGlobe,False,,,,
2641,2641-d257,RSSCN7,False,,,,
2642,2642-182422_sat_52,DeepGlobe,False,,,,
2643,2643-919051_sat_23,DeepGlobe,False,,,,
2644,2644-650253_sat_40,DeepGlobe,False,,,,
2645,2645-691384_sat_21,DeepGlobe,False,,,,
2646,2646-392711_sat_10,DeepGlobe,False,,,,
2647,2647-858771_sat_20,DeepGlobe,False,,,,
2648,2648-e308,RSSCN7,False,,,,
2649,2649-739760_sat_51,DeepGlobe,False,,,,
2650,2650-d003,RSSCN7,False,,,,
2651,2651-810749_sat_76,DeepGlobe,False,,,,
2652,2652-226788_sat_71,DeepGlobe,False,,,,
2653,2653-810749_sat_71,DeepGlobe,False,,,,
2654,2654-850510_sat_24,DeepGlobe,False,,,,
2655,2655-a104,RSSCN7,False,,,,
2656,2656-d029,RSSCN7,False,,,,
2657,2657-d261,RSSCN7,False,,,,
2658,2658-950926_sat_03,DeepGlobe,False,,,,
2659,2659-d151,RSSCN7,False,,,,
2660,2660-691384_sat_84,DeepGlobe,False,,,,
2661,2661-749375_sat_87,DeepGlobe,False,,,,
2662,2662-652883_sat_64,DeepGlobe,False,,,,
2663,2663-334677_sat_18,DeepGlobe,False,,,,
2664,2664-d377,RSSCN7,False,,,,
2665,2665-961407_sat_57,DeepGlobe,False,,,,
2666,2666-7906_sat_08,DeepGlobe,False,,,,
2667,2667-7906_sat_50,DeepGlobe,False,,,,
2668,2668-565914_sat_28,DeepGlobe,False,,,,
2669,2669-226788_sat_38,DeepGlobe,False,,,,
2670,2670-15573_sat_58,DeepGlobe,False,,,,
2671,2671-739760_sat_38,DeepGlobe,False,,,,
2672,2672-d164,RSSCN7,False,,,,
2673,2673-688544_sat_43,DeepGlobe,False,,,,
2674,2674-679507_sat_17,DeepGlobe,False,,,,
2675,2675-679507_sat_38,DeepGlobe,False,,,,
2676,2676-255876_sat_83,DeepGlobe,False,,,,
2677,2677-524518_sat_36,DeepGlobe,False,,,,
2678,2678-d086,RSSCN7,False,,,,
2679,2679-334677_sat_38,DeepGlobe,False,,,,
2680,2680-575902_sat_76,DeepGlobe,False,,,,
2681,2681-563092_sat_87,DeepGlobe,False,,,,
2682,2682-850510_sat_26,DeepGlobe,False,,,,
2683,2683-861353_sat_16,DeepGlobe,False,,,,
2684,2684-665914_sat_86,DeepGlobe,False,,,,
2685,2685-291214_sat_70,DeepGlobe,False,,,,
2686,2686-698628_sat_83,DeepGlobe,False,,,,
2687,2687-d142,RSSCN7,False,,,,
2688,2688-967818_sat_47,DeepGlobe,False,,,,
2689,2689-217085_sat_78,DeepGlobe,False,,,,
2690,2690-24813_sat_13,DeepGlobe,False,,,,
2691,2691-e079,RSSCN7,False,,,,
2692,2692-192918_sat_76,DeepGlobe,False,,,,
2693,2693-361129_sat_84,DeepGlobe,False,,,,
2694,2694-428327_sat_07,DeepGlobe,False,,,,
2695,2695-210473_sat_61,DeepGlobe,False,,,,
2696,2696-713813_sat_81,DeepGlobe,False,,,,
2697,2697-736869_sat_60,DeepGlobe,False,,,,
2698,2698-392711_sat_04,DeepGlobe,False,,,,
2699,2699-605764_sat_68,DeepGlobe,False,,,,
2700,2700-644150_sat_45,DeepGlobe,False,,,,
2701,2701-919051_sat_47,DeepGlobe,False,,,,
2702,2702-950926_sat_66,DeepGlobe,False,,,,
2703,2703-b319,RSSCN7,False,,,,
2704,2704-334677_sat_40,DeepGlobe,False,,,,
2705,2705-71619_sat_08,DeepGlobe,False,,,,
2706,2706-b357,RSSCN7,False,,,,
2707,2707-825816_sat_78,DeepGlobe,False,,,,
2708,2708-280861_sat_52,DeepGlobe,False,,,,
2709,2709-e218,RSSCN7,False,,,,
2710,2710-291214_sat_43,DeepGlobe,False,,,,
2711,2711-784518_sat_83,DeepGlobe,False,,,,
2712,2712-861353_sat_81,DeepGlobe,False,,,,
2713,2713-b148,RSSCN7,False,,,,
2714,2714-202277_sat_43,DeepGlobe,False,,,,
2715,2715-d359,RSSCN7,False,,,,
2716,2716-b154,RSSCN7,False,,,,
2717,2717-950926_sat_62,DeepGlobe,False,,,,
2718,2718-650253_sat_73,DeepGlobe,False,,,,
2719,2719-345134_sat_24,DeepGlobe,False,,,,
2720,2720-210473_sat_82,DeepGlobe,False,,,,
2721,2721-174980_sat_80,DeepGlobe,False,,,,
2722,2722-15573_sat_44,DeepGlobe,False,,,,
2723,2723-3484_sat_78,DeepGlobe,False,,,,
2724,2724-888343_sat_55,DeepGlobe,False,,,,
2725,2725-940229_sat_73,DeepGlobe,False,,,,
2726,2726-967818_sat_27,DeepGlobe,False,,,,
2727,2727-749375_sat_05,DeepGlobe,False,,,,
2728,2728-e220,RSSCN7,False,,,,
2729,2729-126796_sat_62,DeepGlobe,False,,,,
2730,2730-273002_sat_81,DeepGlobe,False,,,,
2731,2731-b152,RSSCN7,False,,,,
2732,2732-d310,RSSCN7,False,,,,
2733,2733-882451_sat_28,DeepGlobe,False,,,,
2734,2734-202277_sat_02,DeepGlobe,False,,,,
2735,2735-918446_sat_66,DeepGlobe,False,,,,
2736,2736-417313_sat_85,DeepGlobe,False,,,,
2737,2737-740937_sat_63,DeepGlobe,False,,,,
2738,2738-570332_sat_63,DeepGlobe,False,,,,
2739,2739-691384_sat_25,DeepGlobe,False,,,,
2740,2740-e331,RSSCN7,False,,,,
2741,2741-949559_sat_71,DeepGlobe,False,,,,
2742,2742-877160_sat_84,DeepGlobe,False,,,,
2743,2743-126796_sat_31,DeepGlobe,False,,,,
2744,2744-b096,RSSCN7,False,,,,
2745,2745-255876_sat_42,DeepGlobe,False,,,,
2746,2746-882451_sat_83,DeepGlobe,False,,,,
2747,2747-897901_sat_02,DeepGlobe,False,,,,
2748,2748-71125_sat_07,DeepGlobe,False,,,,
2749,2749-784140_sat_77,DeepGlobe,False,,,,
2750,2750-d088,RSSCN7,False,,,,
2751,2751-918446_sat_43,DeepGlobe,False,,,,
2752,2752-b040,RSSCN7,False,,,,
2753,2753-126796_sat_57,DeepGlobe,False,,,,
2754,2754-b377,RSSCN7,False,,,,
2755,2755-866782_sat_10,DeepGlobe,False,,,,
2756,2756-a209,RSSCN7,False,,,,
2757,2757-b350,RSSCN7,False,,,,
2758,2758-740937_sat_14,DeepGlobe,False,,,,
2759,2759-651312_sat_67,DeepGlobe,False,,,,
2760,2760-986342_sat_76,DeepGlobe,False,,,,
2761,2761-406425_sat_08,DeepGlobe,False,,,,
2762,2762-688544_sat_65,DeepGlobe,False,,,,
2763,2763-919051_sat_31,DeepGlobe,False,,,,
2764,2764-626208_sat_70,DeepGlobe,False,,,,
2765,2765-111335_sat_00,DeepGlobe,False,,,,
2766,2766-b191,RSSCN7,False,,,,
2767,2767-e371,RSSCN7,False,,,,
2768,2768-b225,RSSCN7,False,,,,
2769,2769-880610_sat_62,DeepGlobe,False,,,,
2770,2770-e080,RSSCN7,False,,,,
2771,2771-d035,RSSCN7,False,,,,
2772,2772-668465_sat_07,DeepGlobe,False,,,,
2773,2773-875328_sat_44,DeepGlobe,False,,,,
2774,2774-858771_sat_07,DeepGlobe,False,,,,
2775,2775-428597_sat_04,DeepGlobe,False,,,,
2776,2776-b177,RSSCN7,False,,,,
2777,2777-417313_sat_41,DeepGlobe,False,,,,
2778,2778-208495_sat_16,DeepGlobe,False,,,,
2779,2779-277994_sat_83,DeepGlobe,False,,,,
2780,2780-949559_sat_83,DeepGlobe,False,,,,
2781,2781-122104_sat_57,DeepGlobe,False,,,,
2782,2782-a373,RSSCN7,False,,,,
2783,2783-255876_sat_78,DeepGlobe,False,,,,
2784,2784-b276,RSSCN7,False,,,,
2785,2785-740937_sat_83,DeepGlobe,False,,,,
2786,2786-810368_sat_64,DeepGlobe,False,,,,
2787,2787-d202,RSSCN7,False,,,,
2788,2788-621206_sat_75,DeepGlobe,False,,,,
2789,2789-498049_sat_00,DeepGlobe,False,,,,
2790,2790-906113_sat_21,DeepGlobe,False,,,,
2791,2791-a205,RSSCN7,False,,,,
2792,2792-919051_sat_45,DeepGlobe,False,,,,
2793,2793-d298,RSSCN7,False,,,,
2794,2794-d096,RSSCN7,False,,,,
2795,2795-967818_sat_18,DeepGlobe,False,,,,
2796,2796-650253_sat_16,DeepGlobe,False,,,,
2797,2797-6399_sat_62,DeepGlobe,False,,,,
2798,2798-866782_sat_00,DeepGlobe,False,,,,
2799,2799-361129_sat_25,DeepGlobe,False,,,,
2800,2800-428327_sat_76,DeepGlobe,False,,,,
2801,2801-668465_sat_25,DeepGlobe,False,,,,
2802,2802-71125_sat_47,DeepGlobe,False,,,,
2803,2803-774779_sat_18,DeepGlobe,False,,,,
2804,2804-d022,RSSCN7,False,,,,
2805,2805-d187,RSSCN7,False,,,,
2806,2806-400179_sat_57,DeepGlobe,False,,,,
2807,2807-524518_sat_60,DeepGlobe,False,,,,
2808,2808-392711_sat_11,DeepGlobe,False,,,,
2809,2809-e048,RSSCN7,False,,,,
2810,2810-296279_sat_86,DeepGlobe,False,,,,
2811,2811-334677_sat_04,DeepGlobe,False,,,,
2812,2812-713813_sat_48,DeepGlobe,False,,,,
2813,2813-875328_sat_61,DeepGlobe,False,,,,
2814,2814-182422_sat_14,DeepGlobe,False,,,,
2815,2815-a317,RSSCN7,False,,,,
2816,2816-940229_sat_08,DeepGlobe,False,,,,
2817,2817-a013,RSSCN7,False,,,,
2818,2818-122178_sat_06,DeepGlobe,False,,,,
2819,2819-827126_sat_84,DeepGlobe,False,,,,
2820,2820-400179_sat_02,DeepGlobe,False,,,,
2821,2821-650253_sat_23,DeepGlobe,False,,,,
2822,2822-570332_sat_26,DeepGlobe,False,,,,
2823,2823-880610_sat_45,DeepGlobe,False,,,,
2824,2824-924236_sat_80,DeepGlobe,False,,,,
2825,2825-d236,RSSCN7,False,,,,
2826,2826-126796_sat_56,DeepGlobe,False,,,,
2827,2827-291214_sat_02,DeepGlobe,False,,,,
2828,2828-861353_sat_73,DeepGlobe,False,,,,
2829,2829-605764_sat_21,DeepGlobe,False,,,,
2830,2830-739760_sat_46,DeepGlobe,False,,,,
2831,2831-439854_sat_65,DeepGlobe,False,,,,
2832,2832-691384_sat_50,DeepGlobe,False,,,,
2833,2833-825816_sat_77,DeepGlobe,False,,,,
2834,2834-277900_sat_66,DeepGlobe,False,,,,
2835,2835-524518_sat_32,DeepGlobe,False,,,,
2836,2836-255876_sat_31,DeepGlobe,False,,,,
2837,2837-361129_sat_67,DeepGlobe,False,,,,
2838,2838-e264,RSSCN7,False,,,,
2839,2839-a080,RSSCN7,False,,,,
2840,2840-825816_sat_57,DeepGlobe,False,,,,
2841,2841-628479_sat_72,DeepGlobe,False,,,,
2842,2842-624916_sat_85,DeepGlobe,False,,,,
2843,2843-a354,RSSCN7,False,,,,
2844,2844-13415_sat_21,DeepGlobe,False,,,,
2845,2845-406425_sat_54,DeepGlobe,False,,,,
2846,2846-524518_sat_01,DeepGlobe,False,,,,
2847,2847-873132_sat_66,DeepGlobe,False,,,,
2848,2848-651312_sat_30,DeepGlobe,False,,,,
2849,2849-d192,RSSCN7,False,,,,
2850,2850-880610_sat_46,DeepGlobe,False,,,,
2851,2851-651312_sat_55,DeepGlobe,False,,,,
2852,2852-7906_sat_10,DeepGlobe,False,,,,
2853,2853-33573_sat_46,DeepGlobe,False,,,,
2854,2854-217085_sat_76,DeepGlobe,False,,,,
2855,2855-739760_sat_32,DeepGlobe,False,,,,
2856,2856-877160_sat_61,DeepGlobe,False,,,,
2857,2857-345134_sat_16,DeepGlobe,False,,,,
2858,2858-605764_sat_54,DeepGlobe,False,,,,
2859,2859-849797_sat_67,DeepGlobe,False,,,,
2860,2860-b241,RSSCN7,False,,,,
2861,2861-740937_sat_06,DeepGlobe,False,,,,
2862,2862-114433_sat_53,DeepGlobe,False,,,,
2863,2863-361129_sat_54,DeepGlobe,False,,,,
2864,2864-27460_sat_26,DeepGlobe,False,,,,
2865,2865-880610_sat_78,DeepGlobe,False,,,,
2866,2866-296279_sat_45,DeepGlobe,False,,,,
2867,2867-34359_sat_51,DeepGlobe,False,,,,
2868,2868-d039,RSSCN7,False,,,,
2869,2869-b369,RSSCN7,False,,,,
2870,2870-e094,RSSCN7,False,,,,
2871,2871-d100,RSSCN7,False,,,,
2872,2872-634717_sat_81,DeepGlobe,False,,,,
2873,2873-334677_sat_13,DeepGlobe,False,,,,
2874,2874-651312_sat_17,DeepGlobe,False,,,,
2875,2875-176225_sat_67,DeepGlobe,False,,,,
2876,2876-428597_sat_25,DeepGlobe,False,,,,
2877,2877-691384_sat_14,DeepGlobe,False,,,,
2878,2878-7906_sat_27,DeepGlobe,False,,,,
2879,2879-122104_sat_60,DeepGlobe,False,,,,
2880,2880-899693_sat_80,DeepGlobe,False,,,,
2881,2881-499418_sat_73,DeepGlobe,False,,,,
2882,2882-b054,RSSCN7,False,,,,
2883,2883-202277_sat_28,DeepGlobe,False,,,,
2884,2884-b236,RSSCN7,False,,,,
2885,2885-866782_sat_76,DeepGlobe,False,,,,
2886,2886-119079_sat_31,DeepGlobe,False,,,,
2887,2887-119079_sat_18,DeepGlobe,False,,,,
2888,2888-d068,RSSCN7,False,,,,
2889,2889-626208_sat_53,DeepGlobe,False,,,,
2890,2890-877160_sat_67,DeepGlobe,False,,,,
2891,2891-148381_sat_08,DeepGlobe,False,,,,
2892,2892-d216,RSSCN7,False,,,,
2893,2893-b135,RSSCN7,False,,,,
2894,2894-621206_sat_72,DeepGlobe,False,,,,
2895,2895-d080,RSSCN7,False,,,,
2896,2896-345134_sat_27,DeepGlobe,False,,,,
2897,2897-a323,RSSCN7,False,,,,
2898,2898-33573_sat_77,DeepGlobe,False,,,,
2899,2899-e219,RSSCN7,False,,,,
2900,2900-e017,RSSCN7,False,,,,
2901,2901-a018,RSSCN7,False,,,,
2902,2902-605764_sat_71,DeepGlobe,False,,,,
2903,2903-392711_sat_33,DeepGlobe,False,,,,
2904,2904-679507_sat_58,DeepGlobe,False,,,,
2905,2905-753408_sat_81,DeepGlobe,False,,,,
2906,2906-612214_sat_47,DeepGlobe,False,,,,
2907,2907-650253_sat_66,DeepGlobe,False,,,,
2908,2908-560353_sat_73,DeepGlobe,False,,,,
2909,2909-400179_sat_33,DeepGlobe,False,,,,
2910,2910-565914_sat_21,DeepGlobe,False,,,,
2911,2911-255876_sat_57,DeepGlobe,False,,,,
2912,2912-a295,RSSCN7,False,,,,
2913,2913-13415_sat_08,DeepGlobe,False,,,,
2914,2914-204494_sat_16,DeepGlobe,False,,,,
2915,2915-27460_sat_13,DeepGlobe,False,,,,
2916,2916-351271_sat_67,DeepGlobe,False,,,,
2917,2917-575902_sat_20,DeepGlobe,False,,,,
2918,2918-919051_sat_18,DeepGlobe,False,,,,
2919,2919-d135,RSSCN7,False,,,,
2920,2920-b143,RSSCN7,False,,,,
2921,2921-998002_sat_00,DeepGlobe,False,,,,
2922,2922-688544_sat_84,DeepGlobe,False,,,,
2923,2923-7791_sat_88,DeepGlobe,False,,,,
2924,2924-a095,RSSCN7,False,,,,
2925,2925-119079_sat_40,DeepGlobe,False,,,,
2926,2926-565914_sat_61,DeepGlobe,False,,,,
2927,2927-428597_sat_54,DeepGlobe,False,,,,
2928,2928-174980_sat_05,DeepGlobe,False,,,,
2929,2929-72807_sat_87,DeepGlobe,False,,,,
2930,2930-d124,RSSCN7,False,,,,
2931,2931-428327_sat_40,DeepGlobe,False,,,,
2932,2932-688544_sat_53,DeepGlobe,False,,,,
2933,2933-935318_sat_40,DeepGlobe,False,,,,
2934,2934-e060,RSSCN7,False,,,,
2935,2935-126796_sat_76,DeepGlobe,False,,,,
2936,2936-668465_sat_41,DeepGlobe,False,,,,
2937,2937-524518_sat_00,DeepGlobe,False,,,,
2938,2938-b285,RSSCN7,False,,,,
2939,2939-182422_sat_61,DeepGlobe,False,,,,
2940,2940-e205,RSSCN7,False,,,,
2941,2941-277994_sat_51,DeepGlobe,False,,,,
2942,2942-143794_sat_24,DeepGlobe,False,,,,
2943,2943-122104_sat_22,DeepGlobe,False,,,,
2944,2944-b218,RSSCN7,False,,,,
2945,2945-778804_sat_20,DeepGlobe,False,,,,
2946,2946-27460_sat_52,DeepGlobe,False,,,,
2947,2947-226788_sat_06,DeepGlobe,False,,,,
2948,2948-981852_sat_11,DeepGlobe,False,,,,
2949,2949-e083,RSSCN7,False,,,,
2950,2950-830444_sat_83,DeepGlobe,False,,,,
2951,2951-888343_sat_10,DeepGlobe,False,,,,
2952,2952-740937_sat_53,DeepGlobe,False,,,,
2953,2953-b195,RSSCN7,False,,,,
2954,2954-570332_sat_37,DeepGlobe,False,,,,
2955,2955-935318_sat_26,DeepGlobe,False,,,,
2956,2956-a347,RSSCN7,False,,,,
2957,2957-665914_sat_30,DeepGlobe,False,,,,
2958,2958-27460_sat_03,DeepGlobe,False,,,,
2959,2959-825816_sat_43,DeepGlobe,False,,,,
2960,2960-950926_sat_85,DeepGlobe,False,,,,
2961,2961-33573_sat_56,DeepGlobe,False,,,,
2962,2962-152569_sat_06,DeepGlobe,False,,,,
2963,2963-935318_sat_05,DeepGlobe,False,,,,
2964,2964-b141,RSSCN7,False,,,,
2965,2965-e201,RSSCN7,False,,,,
2966,2966-d400,RSSCN7,False,,,,
2967,2967-242583_sat_72,DeepGlobe,False,,,,
2968,2968-e259,RSSCN7,False,,,,
2969,2969-a274,RSSCN7,False,,,,
2970,2970-15573_sat_23,DeepGlobe,False,,,,
2971,2971-605764_sat_50,DeepGlobe,False,,,,
2972,2972-a017,RSSCN7,False,,,,
2973,2973-299287_sat_43,DeepGlobe,False,,,,
2974,2974-861353_sat_04,DeepGlobe,False,,,,
2975,2975-a366,RSSCN7,False,,,,
2976,2976-a211,RSSCN7,False,,,,
2977,2977-a010,RSSCN7,False,,,,
2978,2978-940229_sat_64,DeepGlobe,False,,,,
2979,2979-e293,RSSCN7,False,,,,
2980,2980-918446_sat_67,DeepGlobe,False,,,,
2981,2981-a320,RSSCN7,False,,,,
2982,2982-877160_sat_65,DeepGlobe,False,,,,
2983,2983-13415_sat_48,DeepGlobe,False,,,,
2984,2984-226788_sat_03,DeepGlobe,False,,,,
2985,2985-a105,RSSCN7,False,,,,
2986,2986-15573_sat_40,DeepGlobe,False,,,,
2987,2987-170535_sat_32,DeepGlobe,False,,,,
2988,2988-340898_sat_71,DeepGlobe,False,,,,
2989,2989-e082,RSSCN7,False,,,,
2990,2990-943943_sat_14,DeepGlobe,False,,,,
2991,2991-918446_sat_68,DeepGlobe,False,,,,
2992,2992-897901_sat_48,DeepGlobe,False,,,,
2993,2993-524056_sat_55,DeepGlobe,False,,,,
2994,2994-935318_sat_11,DeepGlobe,False,,,,
2995,2995-d307,RSSCN7,False,,,,
2996,2996-981852_sat_42,DeepGlobe,False,,,,
2997,2997-202277_sat_55,DeepGlobe,False,,,,
2998,2998-134465_sat_72,DeepGlobe,False,,,,
2999,2999-533952_sat_08,DeepGlobe,False,,,,
3000,3000-749523_sat_86,DeepGlobe,False,,,,
3001,3001-15573_sat_71,DeepGlobe,False,,,,
3002,3002-736869_sat_85,DeepGlobe,False,,,,
3003,3003-119079_sat_01,DeepGlobe,False,,,,
3004,3004-651312_sat_44,DeepGlobe,False,,,,
3005,3005-71125_sat_12,DeepGlobe,False,,,,
3006,3006-d079,RSSCN7,False,,,,
3007,3007-b162,RSSCN7,False,,,,
3008,3008-b275,RSSCN7,False,,,,
3009,3009-119079_sat_47,DeepGlobe,False,,,,
3010,3010-d008,RSSCN7,False,,,,
3011,3011-392711_sat_76,DeepGlobe,False,,,,
3012,3012-d282,RSSCN7,False,,,,
3013,3013-739760_sat_04,DeepGlobe,False,,,,
3014,3014-71619_sat_48,DeepGlobe,False,,,,
3015,3015-838669_sat_44,DeepGlobe,False,,,,
3016,3016-27460_sat_71,DeepGlobe,False,,,,
3017,3017-d343,RSSCN7,False,,,,
3018,3018-626208_sat_80,DeepGlobe,False,,,,
3019,3019-875328_sat_87,DeepGlobe,False,,,,
3020,3020-940229_sat_55,DeepGlobe,False,,,,
3021,3021-334677_sat_62,DeepGlobe,False,,,,
3022,3022-825816_sat_31,DeepGlobe,False,,,,
3023,3023-777185_sat_68,DeepGlobe,False,,,,
3024,3024-810749_sat_22,DeepGlobe,False,,,,
3025,3025-255876_sat_24,DeepGlobe,False,,,,
3026,3026-739760_sat_35,DeepGlobe,False,,,,
3027,3027-880610_sat_12,DeepGlobe,False,,,,
3028,3028-e070,RSSCN7,False,,,,
3029,3029-296279_sat_52,DeepGlobe,False,,,,
3030,3030-454655_sat_73,DeepGlobe,False,,,,
3031,3031-830444_sat_65,DeepGlobe,False,,,,
3032,3032-612214_sat_07,DeepGlobe,False,,,,
3033,3033-b320,RSSCN7,False,,,,
3034,3034-d169,RSSCN7,False,,,,
3035,3035-e309,RSSCN7,False,,,,
3036,3036-334677_sat_50,DeepGlobe,False,,,,
3037,3037-d189,RSSCN7,False,,,,
3038,3038-b009,RSSCN7,False,,,,
3039,3039-534154_sat_56,DeepGlobe,False,,,,
3040,3040-524518_sat_54,DeepGlobe,False,,,,
3041,3041-491696_sat_03,DeepGlobe,False,,,,
